transaction_id,account_timestamp,amt,fee,transaction_details,transaction_timestamp,account_no
50193,2021-04-22 17:26:33,116.9,11.9369,TYPE_1,2021-06-09 20:59:45,1390
50195,2021-03-25 16:30:42,10521.0,1.49589,TYPE_3,2021-08-27 19:31:17,599
50196,2021-05-31 21:59:18,7014.0,14.9589,TYPE_1,2021-08-31 18:00:00,1057
50197,2021-05-25 02:19:14,11608.17,14.9589,TYPE_1,2021-05-31 12:39:46,799
50203,2021-07-29 22:38:14,2291.2400000000002,14.9589,TYPE_1,2021-09-02 15:35:36,2338
50204,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-06-11 13:08:45,4
50206,2021-08-06 03:11:15,11690.0,14.9589,TYPE_1,2021-08-12 11:43:25,595
50208,2021-03-09 03:30:37,2571.8,14.9589,TYPE_1,2021-04-19 14:17:05,1316
50209,2021-06-11 17:00:03,935.2,0.0,TYPE_2,2021-07-02 14:37:41,849
50210,2021-07-05 00:28:46,490.98,0.0,TYPE_2,2021-09-03 12:34:57,528
50212,2021-06-17 22:24:26,9328.62,14.9589,TYPE_1,2021-06-25 11:46:52,1061
50213,2021-10-09 21:47:24,0.30394000000000004,0.0,TYPE_1,2021-10-22 20:41:40,1562
50215,2021-03-26 18:40:50,70.14,14.9589,TYPE_1,2021-09-23 20:17:03,434
50217,2021-04-13 21:09:03,7014.0,14.9589,TYPE_1,2021-07-26 14:20:22,56
50219,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-05-24 13:40:10,4
50220,2021-08-17 01:16:39,45.591,0.0,TYPE_4,2021-09-03 20:13:29,2136
50225,2021-08-14 00:02:51,187.04000000000002,14.9589,TYPE_1,2021-08-16 15:43:33,3584
50226,2021-04-12 23:57:14,46760.0,11.9369,TYPE_1,2021-09-24 16:46:00,3
50229,2021-10-09 21:47:24,0.1169,0.0,TYPE_3,2021-10-24 17:46:13,1562
50231,2021-03-03 12:30:03,9352.0,14.9589,TYPE_1,2021-09-03 17:00:12,3398
50232,2021-05-17 16:15:37,1805.5205,0.0,TYPE_1,2021-08-02 20:37:55,1165
50233,2021-05-04 15:30:07,3204.2290000000003,5.892899999999999,TYPE_1,2021-05-04 18:14:44,594
50234,2021-02-26 23:15:56,2571.8,14.9589,TYPE_1,2021-07-05 14:23:18,4
50237,2021-02-26 23:15:56,5611.2,14.9589,TYPE_1,2021-04-15 20:35:53,4
50240,2021-06-16 20:05:57,4652.62,14.9589,TYPE_1,2021-07-30 18:53:15,3585
50241,2021-02-03 15:04:02,25097.915640000003,0.0,TYPE_4,2021-11-05 19:56:06,1480
50244,2021-03-22 20:01:29,7014.0,14.9589,TYPE_1,2021-03-31 20:06:48,410
50245,2021-07-23 23:58:04,1636.6000000000001,0.0,TYPE_2,2021-08-23 14:43:56,3586
50247,2021-03-02 13:40:12,45.42734,0.0,TYPE_2,2021-08-09 14:25:20,845
50250,2021-03-02 16:03:50,7014.0,14.9589,TYPE_1,2021-03-02 19:59:10,118
50252,2020-11-15 20:29:49,11.690000000000001,0.0,TYPE_1,2021-08-09 13:50:14,8
50253,2021-02-26 23:15:56,4676.0,14.9589,TYPE_1,2021-07-19 13:52:22,4
50254,2021-02-26 23:15:56,7014.0,14.9589,TYPE_1,2021-04-29 17:04:18,4
50257,2021-02-26 23:15:56,4676.0,14.9589,TYPE_1,2021-07-30 19:46:57,4
50258,2021-03-18 17:29:26,11690.0,14.9589,TYPE_1,2021-05-28 13:43:34,1064
50260,2021-04-09 21:59:51,11690.0,14.9589,TYPE_1,2021-07-08 19:43:20,470
50262,2021-04-13 21:09:03,9352.0,14.9589,TYPE_1,2021-06-08 14:02:35,56
50263,2021-06-14 14:27:24,7014.0,1.49589,TYPE_3,2021-06-29 11:57:12,406
50264,2021-05-31 16:22:36,233.5662,0.0,TYPE_2,2021-08-27 14:58:05,550
50265,2020-11-15 20:29:49,0.02338,0.0,TYPE_3,2021-03-10 13:58:31,8
50266,2021-06-15 15:57:07,2314.62,14.9589,TYPE_1,2021-07-16 19:36:33,3494
50268,2021-02-26 23:15:56,2805.6,14.9589,TYPE_1,2021-06-25 17:24:38,4
50269,2021-03-23 16:04:57,17955.84,14.9589,TYPE_1,2021-03-29 16:20:42,1032
50273,2021-04-01 23:42:23,4989.292,14.9589,TYPE_1,2021-08-05 11:35:21,2160
50275,2021-03-22 19:19:58,3974.6,1.49589,TYPE_3,2021-05-24 21:25:11,49
50278,2021-02-26 23:15:56,8183.0,14.9589,TYPE_1,2021-03-24 15:55:24,4
50279,2021-05-29 19:30:42,11690.0,14.9589,TYPE_1,2021-07-06 18:15:35,3587
50281,2021-03-14 16:41:18,4676.0,14.9589,TYPE_1,2021-06-28 19:42:36,11
50282,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-08-03 14:08:59,4
50284,2021-07-06 16:19:00,2338.0,0.0,TYPE_2,2021-08-05 18:33:11,3588
50285,2021-03-29 17:57:19,11690.0,14.9589,TYPE_1,2021-06-29 12:55:48,360
50287,2021-03-19 13:39:52,11690.0,1.49589,TYPE_3,2021-07-09 16:40:48,269
50289,2020-11-15 20:29:49,66.86680000000001,0.0,TYPE_3,2021-04-22 13:45:52,8
50291,2021-02-26 23:15:56,2805.6,14.9589,TYPE_1,2021-04-20 14:54:56,4
50294,2021-06-02 23:49:25,340.95054000000005,0.0,TYPE_2,2021-07-09 12:30:28,2962
50296,2021-03-26 00:49:45,11690.0,14.9589,TYPE_1,2021-08-13 19:45:23,19
50299,2021-04-08 22:29:38,16833.600000000002,0.0,TYPE_2,2021-06-09 13:54:42,2767
50300,2021-03-30 18:23:39,13487.01018,0.0,TYPE_2,2021-07-14 22:16:18,43
50303,2021-06-04 16:17:00,11690.0,14.9589,TYPE_1,2021-07-01 13:47:24,15
50304,2021-04-05 19:11:16,4629.24,14.9589,TYPE_1,2021-08-09 14:57:55,25
50309,2021-03-29 20:16:42,11690.0,1.49589,TYPE_3,2021-06-11 01:55:19,275
50310,2021-05-31 17:47:36,233.8,0.0,TYPE_4,2021-12-17 16:45:24,242
50312,2021-04-05 22:17:58,317.5004,0.0,TYPE_2,2021-08-24 15:47:38,162
50313,2021-09-17 22:42:55,0.2338,0.0,TYPE_3,2021-09-17 21:48:46,166
50314,2021-02-26 23:15:56,4676.0,14.9589,TYPE_1,2021-03-26 16:50:18,4
50318,2021-03-29 17:42:10,11690.0,14.9589,TYPE_1,2021-06-08 13:35:57,3161
50319,2021-03-14 16:41:18,11690.0,14.9589,TYPE_1,2021-06-18 14:10:34,11
50320,2021-04-27 16:09:48,11690.0,11.9369,TYPE_1,2021-05-03 16:31:10,858
50321,2021-02-26 23:15:56,35070.0,14.9589,TYPE_1,2021-07-21 15:15:18,4
50322,2021-09-07 19:00:37,2.338,0.0,TYPE_4,2021-09-08 06:18:49,1364
50323,2021-08-24 18:35:01,6008.66,8.9149,TYPE_1,2021-09-06 13:15:24,719
50324,2020-11-15 20:29:49,0.02338,0.0,TYPE_3,2021-03-10 13:58:20,8
50327,2021-03-25 20:23:51,11690.0,14.9589,TYPE_1,2021-05-04 12:49:18,139
50329,2021-04-05 23:01:57,2338.0,14.9589,TYPE_1,2021-06-10 13:14:33,250
50332,2021-04-01 19:14:48,1145.6200000000001,14.9589,TYPE_1,2021-07-15 19:29:41,2074
50333,2021-03-30 18:23:39,955.11976,0.0,TYPE_2,2021-05-06 18:16:32,43
50335,2021-06-16 21:23:50,4819.412920000001,0.0,TYPE_4,2021-12-20 16:26:32,1156
50337,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-06-21 13:41:33,4
50338,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-06-04 18:13:17,4
50341,2021-05-04 19:07:59,5845.0,0.0,TYPE_2,2021-08-09 16:26:55,212
50342,2021-03-04 00:15:09,58450.0,14.9589,TYPE_1,2021-07-29 15:22:59,532
50343,2021-04-27 22:00:30,1169.0,14.9589,TYPE_1,2021-08-11 13:07:31,1215
50344,2021-03-14 16:41:18,16366.0,14.9589,TYPE_1,2021-04-22 15:08:51,11
50345,2021-04-01 20:30:20,11690.0,14.9589,TYPE_1,2021-05-13 16:56:16,681
50347,2021-03-25 22:40:33,11690.0,14.9589,TYPE_1,2021-06-24 17:30:36,119
50348,2021-03-04 15:34:28,11456.2,0.0,TYPE_2,2021-07-07 16:12:59,481
50349,2021-05-26 13:50:43,584.5,14.9589,TYPE_1,2021-06-29 19:52:14,916
50351,2021-04-19 22:22:56,11666.62,14.9589,TYPE_1,2021-06-21 14:23:46,1719
50352,2021-07-15 18:15:51,11654.93,14.9589,TYPE_1,2021-07-19 18:28:00,649
50354,2021-06-21 15:41:53,2162.65,0.0,TYPE_4,2021-09-03 17:41:18,761
50357,2021-03-11 03:23:48,2992.6400000000003,14.9589,TYPE_1,2021-07-06 18:02:03,2298
50359,2021-07-16 20:03:04,11690.0,14.9589,TYPE_1,2021-07-19 14:04:25,1274
50360,2021-05-27 16:51:03,7752.05984,14.9589,TYPE_1,2021-06-10 15:57:37,323
50361,2021-06-18 21:39:53,981.96,0.0,TYPE_4,2021-09-14 19:32:34,462
50362,2021-03-30 14:28:50,8159.62,14.9589,TYPE_1,2021-07-12 10:36:52,680
50363,2021-03-09 14:18:12,5611.2,14.9589,TYPE_1,2021-06-08 18:17:31,2384
50364,2021-03-05 16:49:42,364.61109999999996,0.0,TYPE_2,2021-05-24 16:55:48,1027
50367,2021-04-30 17:50:23,2314.62,14.9589,TYPE_1,2021-07-02 14:53:09,1377
50370,2021-05-17 20:46:49,1477.5926200000001,0.0,TYPE_2,2021-08-23 15:08:31,178
50371,2021-06-18 21:52:46,3006.83166,0.0,TYPE_4,2021-09-03 20:35:06,1833
50379,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-05-03 16:24:15,4
50381,2021-02-26 23:15:56,4909.8,14.9589,TYPE_1,2021-05-07 13:30:56,4
50382,2021-02-26 23:15:56,5845.0,14.9589,TYPE_1,2021-05-18 17:01:51,4
50384,2021-06-24 15:21:31,8627.220000000001,14.9589,TYPE_1,2021-08-23 16:33:55,3589
50385,2021-05-26 21:33:30,11690.0,14.9589,TYPE_1,2021-06-21 14:24:39,1091
50386,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-08-17 19:02:54,4
50387,2021-06-14 14:27:24,958.58,14.9589,TYPE_1,2021-06-16 11:44:28,406
50390,2021-06-04 14:39:08,6289.22,14.9589,TYPE_1,2021-08-09 13:11:56,1572
50393,2021-03-24 14:42:15,2338.0,0.0,TYPE_2,2021-05-28 15:03:34,1459
50397,2021-09-07 15:52:38,1122.24,5.892899999999999,TYPE_1,2021-09-08 10:30:24,442
50402,2021-03-19 13:39:52,11690.0,14.9589,TYPE_1,2021-07-21 18:02:18,269
50403,2021-05-03 16:10:47,818.3000000000001,0.0,TYPE_3,2021-05-03 16:49:14,567
50404,2021-03-11 04:07:59,2338.0,14.9589,TYPE_1,2021-07-09 17:14:50,6
50405,2021-11-26 03:33:22,0.28056,0.0,TYPE_3,2021-11-26 06:40:59,1689
50406,2021-07-12 21:25:15,6790.67424,0.0,TYPE_2,2021-08-06 16:51:19,2383
50407,2021-04-12 23:57:14,1826.5625,11.9369,TYPE_1,2021-04-14 20:43:35,3
50410,2021-06-03 16:00:31,3483.62,14.9589,TYPE_1,2021-07-19 19:44:37,2107
50411,2021-02-26 23:15:56,5845.0,14.9589,TYPE_1,2021-03-26 14:00:10,4
50414,2021-05-04 00:10:10,5354.02,14.9589,TYPE_1,2021-07-20 19:18:30,869
50415,2021-05-27 17:03:58,11690.0,14.9589,TYPE_1,2021-05-28 11:32:10,374
50417,2021-06-18 22:06:58,3507.0,0.0,TYPE_4,2021-12-23 00:03:02,222
50420,2021-02-26 23:15:56,16366.0,14.9589,TYPE_1,2021-05-17 20:47:20,4
50421,2021-03-12 02:50:55,11690.0,14.9589,TYPE_1,2021-08-03 12:56:58,676
50424,2021-02-26 23:15:56,2571.8,14.9589,TYPE_1,2021-04-19 13:38:46,4
50425,2021-02-26 23:15:56,4676.0,14.9589,TYPE_1,2021-07-16 19:04:02,4
50426,2021-04-23 16:03:25,6990.62,14.9589,TYPE_1,2021-08-20 14:19:39,1014
50428,2021-08-06 03:11:15,9352.0,14.9589,TYPE_1,2021-08-10 13:52:22,595
50430,2021-03-03 18:39:13,58450.0,14.9589,TYPE_1,2021-06-04 20:53:40,411
50431,2021-03-19 18:41:37,1052.1000000000001,14.9589,TYPE_1,2021-07-27 16:02:07,21
50433,2021-02-26 23:15:56,35070.0,14.9589,TYPE_1,2021-06-10 13:32:26,4
50434,2021-03-16 21:43:12,537.74,11.9369,TYPE_1,2021-03-26 11:20:24,176
50435,2021-02-26 23:15:56,4676.0,14.9589,TYPE_1,2021-07-12 17:24:53,4
50437,2021-07-11 22:10:44,5821.62,0.0,TYPE_2,2021-08-11 21:25:43,3590
50438,2021-09-30 00:42:33,2.338,0.0,TYPE_3,2021-09-30 12:25:16,2917
50439,2021-04-15 18:17:38,2335.6620000000003,1.49589,TYPE_3,2021-08-13 18:30:47,593
50441,2021-07-12 15:05:50,35.07,0.0,TYPE_4,2021-12-06 20:10:43,677
50442,2021-11-14 07:49:00,0.04676,0.0,TYPE_4,2021-11-14 07:33:57,530
50447,2021-04-22 22:16:16,1021.706,0.0,TYPE_4,2021-10-11 21:56:03,2036
50448,2021-06-16 23:16:17,7014.0,11.9369,TYPE_1,2021-06-22 15:46:26,2851
50449,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-03-31 17:24:00,4
50452,2021-06-21 00:00:44,11690.0,1.49589,TYPE_3,2021-09-04 15:52:25,788
50459,2021-07-12 02:23:21,208.33918,0.0,TYPE_2,2021-09-10 13:55:39,3036
50460,2021-03-23 18:35:09,9352.0,0.0,TYPE_2,2021-05-24 14:08:12,351
50462,2021-05-31 21:59:18,761.8373,0.0,TYPE_2,2021-07-30 16:46:32,1057
50463,2021-04-09 20:49:04,163.66,0.0,TYPE_4,2021-11-14 16:16:36,138
50465,2021-08-04 14:56:27,678.2538000000001,14.9589,TYPE_1,2021-08-26 13:35:31,3591
50466,2021-05-06 15:19:08,1169.0,0.0,TYPE_2,2021-07-16 17:09:47,298
50467,2021-03-22 19:19:58,269.66492,0.0,TYPE_2,2021-06-25 15:03:13,49
50468,2021-04-20 02:16:10,5821.62,14.9589,TYPE_1,2021-07-07 14:46:36,361
50472,2021-02-26 23:15:56,4676.0,14.9589,TYPE_1,2021-03-24 18:59:16,4
50473,2021-03-29 20:16:42,11690.0,1.49589,TYPE_3,2021-06-23 12:18:10,275
50474,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-04-12 16:17:31,4
50475,2021-06-18 04:51:13,2338.0,14.9589,TYPE_1,2021-08-17 14:55:55,1102
50476,2021-04-02 00:38:53,2338.0,0.0,TYPE_2,2021-09-10 17:06:50,467
50480,2021-04-09 20:49:04,2330.986,5.892899999999999,TYPE_1,2021-05-19 11:22:42,138
50482,2021-03-05 22:25:34,5845.0,0.0,TYPE_2,2021-08-16 22:09:27,2455
50483,2021-06-24 19:35:06,70.14,0.0,TYPE_4,2021-10-22 00:17:52,20
50485,2021-03-28 19:51:23,2338.0,0.0,TYPE_2,2021-07-12 13:25:35,605
50486,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-07-16 20:04:37,4
50487,2021-03-04 00:15:09,40728.1938,14.9589,TYPE_1,2021-04-16 14:46:36,532
50488,2021-03-19 13:39:52,11690.0,14.9589,TYPE_1,2021-07-27 15:27:18,269
50492,2021-03-03 05:40:43,2314.62,14.9589,TYPE_1,2021-06-07 16:22:22,1624
50495,2021-10-13 19:49:50,600.866,0.0,TYPE_4,2021-10-20 19:35:08,2517
50496,2020-11-15 20:29:49,0.02338,0.0,TYPE_3,2021-03-10 14:04:45,8
50497,2021-06-17 16:04:51,49.37856000000001,0.0,TYPE_2,2021-12-06 15:08:09,136
50498,2021-03-03 13:18:27,633.5980000000001,14.9589,TYPE_1,2021-04-08 12:26:46,1227
50501,2021-03-13 04:06:50,11643.7076,14.9589,TYPE_1,2021-05-26 14:18:44,1419
50506,2021-07-19 21:12:04,27.588400000000004,0.0,TYPE_4,2021-10-01 22:05:23,2174
50507,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-07-09 13:10:11,4
50508,2021-02-26 23:15:56,4676.0,14.9589,TYPE_1,2021-05-31 18:54:30,4
50509,2021-05-27 12:57:16,163.66,5.892899999999999,TYPE_1,2021-06-04 11:32:41,149
50510,2021-06-09 00:53:45,1755.2768800000001,0.0,TYPE_4,2021-10-20 19:32:26,283
50511,2021-02-26 23:15:56,1169.0,14.9589,TYPE_1,2021-07-16 20:37:34,4
50512,2021-05-18 15:56:37,4571.093940000001,0.0,TYPE_4,2021-12-20 19:47:56,1161
50513,2021-06-18 21:41:34,1444.884,0.0,TYPE_4,2021-11-19 20:25:34,623
50519,2021-03-19 13:39:52,11690.0,14.9589,TYPE_1,2021-05-12 15:58:04,269
50522,2021-05-17 12:39:23,11690.0,14.9589,TYPE_1,2021-08-24 14:55:35,1295
50523,2021-06-10 16:03:54,3509.1275800000003,0.0,TYPE_1,2021-07-01 16:39:08,3020
50524,2021-04-19 02:14:03,23.380000000000003,14.9589,TYPE_1,2021-09-14 18:44:06,28
50525,2021-02-26 23:15:56,7014.0,14.9589,TYPE_1,2021-08-12 14:43:00,4
50526,2020-11-25 16:57:04,0.02338,0.0,TYPE_3,2021-02-04 19:41:32,3592
50527,2021-03-03 14:48:44,1468.2640000000001,14.9589,TYPE_1,2021-03-09 19:02:25,693
50529,2021-04-19 18:26:28,1169.0,0.0,TYPE_2,2021-07-27 22:46:34,163
50531,2021-04-01 21:26:28,4068.1200000000003,14.9589,TYPE_1,2021-05-03 17:03:33,1139
50532,2021-05-27 23:49:17,10754.800000000001,14.9589,TYPE_1,2021-05-28 13:31:31,2740
50535,2021-05-27 17:46:48,876.75,14.9589,TYPE_1,2021-05-28 11:51:29,2854
50536,2021-04-14 02:47:29,11690.0,14.9589,TYPE_1,2021-07-15 14:08:00,2253
50537,2021-03-14 16:41:18,9375.380000000001,14.9589,TYPE_1,2021-04-22 16:19:49,11
50540,2021-05-27 13:10:07,10941.91014,11.9369,TYPE_1,2021-05-31 11:56:49,167
50541,2021-04-20 18:08:05,3951.2200000000003,14.9589,TYPE_1,2021-06-28 15:37:46,7
50543,2021-04-21 21:26:36,11690.0,14.9589,TYPE_1,2021-09-06 18:29:03,2987
50544,2021-05-04 00:10:10,3483.62,14.9589,TYPE_1,2021-08-26 19:35:16,869
50550,2021-06-04 16:57:21,10193.68,14.9589,TYPE_1,2021-06-04 16:05:08,2422
50551,2021-07-12 21:49:02,46.760000000000005,0.0,TYPE_4,2021-11-08 21:57:50,687
50552,2021-03-15 20:46:58,2314.62,14.9589,TYPE_1,2021-07-16 14:29:08,2375
50555,2021-06-24 19:35:06,2.338,0.0,TYPE_4,2021-08-27 12:28:09,20
50556,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-08-20 13:20:44,4
50557,2021-02-26 23:15:56,4676.0,14.9589,TYPE_1,2021-06-07 14:32:22,4
50558,2021-09-16 00:10:35,6780.2,0.0,TYPE_4,2021-09-15 23:28:45,255
50560,2021-03-18 20:00:58,210.42000000000002,14.9589,TYPE_1,2021-05-21 19:56:19,2178
50563,2021-06-09 00:53:45,2080.82,0.0,TYPE_4,2021-09-27 21:36:00,283
50564,2021-04-27 21:39:51,4930.842000000001,14.9589,TYPE_1,2021-07-02 19:09:04,1082
50566,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-07-13 13:26:22,4
50570,2021-03-29 17:57:19,1402.8,14.9589,TYPE_1,2021-07-22 13:33:37,360
50571,2021-06-21 00:20:24,2299.46976,14.9589,TYPE_1,2021-08-23 20:16:48,2025
50572,2021-02-26 23:15:56,5143.6,14.9589,TYPE_1,2021-04-16 13:02:07,4
50573,2021-03-26 23:40:44,11690.0,14.9589,TYPE_1,2021-09-06 18:36:23,834
50576,2021-04-22 18:03:46,178.17898,0.0,TYPE_2,2021-06-16 14:56:34,996
50579,2021-04-27 22:44:39,9328.62,14.9589,TYPE_1,2021-05-27 17:08:17,1240
50580,2021-03-04 12:54:06,5821.62,14.9589,TYPE_1,2021-11-11 20:35:53,861
50582,2021-06-24 01:14:28,11690.0,14.9589,TYPE_1,2021-06-28 11:40:15,1213
50583,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-05-21 12:41:29,4
50585,2021-03-22 13:26:30,6312.6,14.9589,TYPE_1,2021-07-30 19:39:50,397
50586,2021-03-29 23:07:50,24.7828,0.0,TYPE_2,2021-09-02 23:09:26,793
50587,2021-05-31 15:49:20,3926.74114,0.0,TYPE_2,2021-09-06 19:51:01,130
50588,2021-06-18 21:39:00,86.2722,0.0,TYPE_4,2021-10-13 15:46:55,498
50589,2021-03-05 16:49:10,6312.6,14.9589,TYPE_1,2021-03-08 14:17:48,3593
50590,2020-11-15 20:29:49,20574.4,0.0,TYPE_1,2021-02-17 12:26:24,8
50591,2021-04-05 17:21:07,4652.62,14.9589,TYPE_1,2021-05-05 15:13:20,2114
50593,2021-03-22 16:22:35,11690.0,14.9589,TYPE_1,2021-06-15 17:01:54,773
50594,2021-04-19 17:39:52,2314.62,14.9589,TYPE_1,2021-07-27 13:57:52,208
50595,2021-03-11 03:53:37,7388.08,14.9589,TYPE_1,2021-04-30 19:55:46,3594
50596,2021-02-26 23:15:56,32732.0,14.9589,TYPE_1,2021-05-24 20:06:48,4
50597,2021-04-27 00:39:29,4208.400000000001,14.9589,TYPE_1,2021-07-13 12:58:00,253
50600,2020-11-15 20:29:49,0.02338,0.0,TYPE_3,2021-03-10 14:04:46,8
50602,2021-04-07 17:12:29,1.8704,0.0,TYPE_3,2021-10-07 00:02:47,110
50604,2021-06-04 20:08:40,2314.62,14.9589,TYPE_1,2021-07-07 13:04:34,3475
50606,2021-03-07 16:43:00,1169.0,0.0,TYPE_2,2021-05-17 23:16:38,477
50607,2021-03-11 23:58:55,4652.62,14.9589,TYPE_1,2021-05-12 12:27:27,1513
50609,2021-02-26 23:15:56,2828.98,14.9589,TYPE_1,2021-06-29 17:23:50,4
50610,2021-05-06 00:40:45,1122.7076,14.9589,TYPE_1,2021-08-25 13:44:19,2373
50613,2021-06-11 03:14:07,3249.82,14.9589,TYPE_1,2021-06-21 12:10:03,303
50616,2021-03-30 18:23:39,10813.25,0.0,TYPE_2,2021-05-06 16:54:57,43
50617,2021-05-05 21:04:15,2459.576,0.0,TYPE_4,2021-11-19 20:05:52,1368
50618,2021-11-14 07:49:00,0.28056,0.0,TYPE_3,2021-11-15 12:30:59,530
50622,2021-03-04 18:06:23,7949.2,0.0,TYPE_2,2021-03-31 23:15:20,487
50625,2021-10-19 01:33:20,1169.0,0.0,TYPE_4,2021-11-20 00:18:15,1059
50627,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-03-16 18:55:00,4
50630,2021-02-26 23:15:56,4676.0,14.9589,TYPE_1,2021-06-08 16:04:45,4
50633,2021-02-26 23:15:56,5845.0,14.9589,TYPE_1,2021-04-19 16:54:24,4
50634,2021-04-27 22:00:30,656.13632,0.0,TYPE_2,2021-08-30 21:56:39,1215
50635,2021-03-22 18:36:00,23380.0,0.0,TYPE_2,2021-08-11 15:55:38,658
50636,2021-04-14 05:18:20,11573.1,14.9589,TYPE_1,2021-05-19 11:40:36,168
50639,2021-04-12 23:57:14,140280.0,11.9369,TYPE_1,2021-07-13 17:28:44,3
50641,2021-08-13 01:29:36,11690.0,14.9589,TYPE_1,2021-08-13 16:06:07,3048
50642,2021-03-14 16:41:18,2805.6,14.9589,TYPE_1,2021-06-04 18:41:35,11
50648,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-04-05 19:25:39,4
50649,2021-04-08 22:44:18,1183.75278,14.9589,TYPE_1,2021-08-09 14:26:51,692
50650,2021-03-19 13:39:52,23380.0,14.9589,TYPE_1,2021-04-05 16:42:13,269
50651,2021-04-06 16:06:14,935.2,0.0,TYPE_2,2021-06-10 20:55:45,508
50652,2020-11-15 20:29:49,3567.788,0.0,TYPE_1,2021-03-30 13:25:10,8
50653,2021-03-02 16:03:50,7014.0,14.9589,TYPE_1,2021-06-14 17:39:35,118
50654,2021-02-26 23:15:56,3039.4,14.9589,TYPE_1,2021-08-25 16:16:32,4
50658,2021-06-24 18:51:02,11456.2,14.9589,TYPE_1,2021-07-01 19:55:40,927
50660,2021-05-21 17:21:59,5845.0,0.0,TYPE_2,2021-06-30 16:04:13,2504
50662,2021-02-26 23:15:56,5845.0,14.9589,TYPE_1,2021-07-27 13:46:03,4
50663,2021-03-09 03:36:09,2314.62,14.9589,TYPE_1,2021-08-16 14:56:28,266
50664,2021-05-18 16:31:30,2314.62,14.9589,TYPE_1,2021-06-18 15:05:18,1991
50665,2021-04-08 22:44:18,3469.56862,0.0,TYPE_2,2021-08-09 14:24:43,692
50667,2021-03-03 14:55:00,73880.8,14.9589,TYPE_1,2021-07-14 15:06:26,571
50670,2021-06-02 21:37:29,7879.9952,14.9589,TYPE_1,2021-06-07 13:22:25,1724
50673,2021-02-26 23:15:56,4676.0,14.9589,TYPE_1,2021-04-16 16:36:16,4
50675,2021-04-07 17:12:29,2.338,0.0,TYPE_3,2021-10-08 19:19:38,110
50677,2021-03-05 03:01:12,2338.0,0.0,TYPE_2,2021-07-05 16:00:01,1440
50683,2021-02-26 23:15:56,1987.3,14.9589,TYPE_1,2021-04-19 13:24:41,4
50685,2021-06-30 15:15:13,4372.06,14.9589,TYPE_1,2021-06-30 14:50:54,3573
50687,2021-03-30 18:23:39,3296.13578,0.0,TYPE_2,2021-07-16 17:07:06,43
50690,2021-03-26 00:49:45,11690.0,14.9589,TYPE_1,2021-06-17 19:07:35,19
50691,2021-03-18 14:41:33,4605.860000000001,14.9589,TYPE_1,2021-05-03 19:52:32,1378
50692,2021-03-26 00:49:45,4676.0,14.9589,TYPE_1,2021-06-25 19:07:25,19
50694,2021-05-06 04:13:52,221.7593,0.0,TYPE_2,2021-08-09 19:29:49,1612
50695,2021-03-30 18:23:39,818.0662,0.0,TYPE_2,2021-08-30 18:13:28,43
50699,2021-02-26 23:15:56,3881.08,14.9589,TYPE_1,2021-07-30 15:15:49,4
50702,2021-03-22 01:31:46,2338.0,14.9589,TYPE_1,2021-06-21 17:35:57,227
50707,2021-09-09 17:15:11,70.14,0.0,TYPE_4,2021-11-13 01:45:56,622
50708,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-05-19 14:34:10,4
50709,2021-05-06 21:45:26,1145.6200000000001,14.9589,TYPE_1,2021-08-05 19:24:33,3493
50710,2021-03-11 21:20:15,2361.38,0.0,TYPE_2,2021-07-23 14:36:40,2017
50711,2021-10-19 21:54:35,4664.31,0.0,TYPE_4,2021-10-19 21:13:09,2106
50712,2021-03-18 20:16:52,2314.62,14.9589,TYPE_1,2021-05-18 17:20:00,2407
50714,2021-02-26 23:15:56,2338.0,14.9589,TYPE_1,2021-05-11 13:00:53,4
50718,2021-05-27 13:10:07,10287.2,11.9369,TYPE_1,2021-06-25 11:55:38,167
50720,2021-04-02 14:30:42,7014.0,14.9589,TYPE_1,2021-08-09 18:08:52,483
50722,2021-06-10 21:13:02,3507.0,0.0,TYPE_1,2021-06-30 20:04:44,1354
50724,2021-06-23 16:14:29,7014.0,14.9589,TYPE_1,2021-08-19 19:57:36,2569
50725,2021-03-26 00:49:45,7014.0,14.9589,TYPE_1,2021-04-30 19:05:32,19
50727,2021-02-26 23:15:56,3507.0,14.9589,TYPE_1,2021-07-14 16:16:08,4
50728,2021-03-26 21:44:17,21042.0,14.9589,TYPE_1,2021-03-26 20:47:42,135
